Austria,Belgium,Bulgaria,Switzerland,Cyprus,Czech Republic,Germany,Denmark,Estonia,Spain,Finland,France,Great Britain,Greece,Croatia,Hungary,Ireland,Italy,Lithuania,Luxembourg,Latvia,North Macedonia,Netherlands,Norway,Poland,Portugal,Romania,Sweden,Slovenia,Slovakia
0.409822,0.096523,0.418147,0.023344,0.233196,0.088505,0.040338,0.031677,0.104368,0.386248,0.097748,0.167271,0.184308,0.070706,0.008685,0.375675,0.446647,0.065249,0.273987,0.052833,0.235589,0.003121,0.115319,0.158607,0.361539,0.758017,0.598783,0.147721,0.004381,0.181221
0.326719,0.107434,0.44001,0.025437,0.223661,0.070488,0.031752,0.029471,0.121832,0.408997,0.111697,0.162038,0.193419,0.059877,0.004614,0.32762,0.430739,0.068719,0.274849,0.057728,0.282514,0.001305,0.12055,0.161511,0.330826,0.784848,0.63672,0.133051,0.000161,0.146129
0.236463,0.117868,0.447849,0.030283,0.205012,0.057608,0.025618,0.029285,0.143226,0.420676,0.134039,0.147358,0.198706,0.057754,0.003213,0.2599,0.417251,0.071082,0.283266,0.066243,0.327907,0.002547,0.120701,0.15785,0.308525,0.781666,0.639867,0.131829,0.0,0.115311
0.171317,0.123768,0.443286,0.032965,0.180236,0.048743,0.023002,0.027629,0.167422,0.417801,0.149482,0.135201,0.197484,0.059797,0.005744,0.199379,0.400693,0.072594,0.311396,0.07881,0.362465,0.025174,0.120103,0.14789,0.287393,0.786358,0.609914,0.141206,7e-05,0.082638
0.141577,0.123501,0.437103,0.036075,0.154608,0.040183,0.022313,0.023246,0.190017,0.413436,0.174792,0.134371,0.19644,0.061277,0.013432,0.163371,0.386767,0.070631,0.334985,0.094245,0.38408,0.06776,0.115347,0.169527,0.267295,0.784349,0.532225,0.146311,0.006984,0.063531
0.128302,0.119299,0.438295,0.046805,0.131675,0.035305,0.023828,0.019049,0.205922,0.405441,0.211881,0.137684,0.200745,0.061345,0.023428,0.146788,0.375313,0.064358,0.365538,0.120546,0.391325,0.121141,0.10893,0.20081,0.24006,0.762556,0.466528,0.157317,0.018425,0.049583
0.107947,0.126653,0.443038,0.061293,0.11188,0.033416,0.027511,0.017938,0.218658,0.394138,0.267607,0.144845,0.209771,0.058387,0.031053,0.130162,0.363038,0.058463,0.385894,0.15661,0.406436,0.188728,0.102082,0.203258,0.214321,0.726679,0.409172,0.167287,0.023083,0.037674
0.069436,0.138585,0.436296,0.074167,0.08854,0.036031,0.033252,0.020147,0.229689,0.386672,0.307048,0.147875,0.213886,0.051138,0.031846,0.092359,0.370541,0.049028,0.408456,0.201051,0.427997,0.252893,0.09848,0.193987,0.181375,0.69522,0.358376,0.159523,0.023861,0.027255
0.036163,0.144433,0.415465,0.081569,0.066091,0.047886,0.043186,0.025928,0.228745,0.380781,0.317689,0.148132,0.210244,0.04407,0.031578,0.049942,0.365457,0.040198,0.393826,0.224371,0.453464,0.289938,0.099102,0.191973,0.143408,0.674745,0.300306,0.15032,0.034587,0.017636
0.01992,0.14252,0.404649,0.089065,0.048524,0.060063,0.056362,0.038166,0.227031,0.365971,0.320417,0.153759,0.202249,0.041611,0.032595,0.022149,0.371335,0.034835,0.389786,0.228193,0.452835,0.319294,0.09936,0.199151,0.110546,0.661376,0.231101,0.151435,0.052906,0.009873
0.013185,0.138594,0.391065,0.094209,0.034344,0.066147,0.07009,0.058403,0.222103,0.353241,0.305904,0.161038,0.194031,0.037213,0.033672,0.008773,0.392081,0.032256,0.383575,0.209086,0.424712,0.318123,0.101582,0.211326,0.086206,0.668421,0.170431,0.142866,0.063636,0.005837
0.009348,0.138156,0.354125,0.094764,0.026611,0.070547,0.081497,0.08173,0.210235,0.343035,0.286078,0.167185,0.186681,0.027211,0.03182,0.0023,0.406621,0.029084,0.330107,0.200024,0.387612,0.216271,0.105289,0.217882,0.06407,0.679075,0.121437,0.13844,0.063954,0.003529
0.006645,0.140348,0.373193,0.090693,0.020256,0.060981,0.085233,0.1061,0.190751,0.322194,0.281814,0.174769,0.177064,0.017937,0.019981,0.001582,0.428284,0.02206,0.270361,0.157989,0.324007,0.146487,0.111322,0.218917,0.045945,0.66465,0.140947,0.133176,0.042606,0.001195
0.012079,0.139892,0.401989,0.05603,0.014577,0.045655,0.079069,0.124449,0.173041,0.28862,0.249901,0.187882,0.167055,0.020389,0.007648,0.00186,0.429993,0.016907,0.220533,0.128611,0.273598,0.182612,0.107542,0.229087,0.038601,0.632356,0.248728,0.126537,0.028098,0.000259
0.021472,0.144716,0.349887,0.028833,0.014431,0.04982,0.074126,0.13774,0.169807,0.329809,0.2504,0.196622,0.154413,0.027255,0.001245,0.003566,0.409897,0.015349,0.211171,0.135839,0.262556,0.158468,0.102895,0.240433,0.034971,0.621956,0.254257,0.114547,0.018304,0.000834
0.03679,0.15466,0.275359,0.025195,0.027579,0.051146,0.07161,0.146554,0.176699,0.409498,0.268163,0.191712,0.147545,0.035409,1e-05,0.006622,0.372793,0.015232,0.216146,0.13145,0.26529,0.117056,0.103275,0.246815,0.034808,0.660279,0.219769,0.099268,0.010016,0.003369
0.049581,0.157056,0.21846,0.029107,0.046882,0.047139,0.070836,0.149962,0.191516,0.445974,0.256918,0.186997,0.14637,0.041278,0.000107,0.010539,0.33943,0.015415,0.251024,0.131464,0.267796,0.084774,0.107323,0.267851,0.038512,0.659355,0.174206,0.089974,0.002802,0.005941
0.064292,0.153355,0.167666,0.031575,0.067208,0.048879,0.07222,0.152703,0.211342,0.43831,0.249266,0.186074,0.144968,0.045217,0.001043,0.020088,0.322058,0.015353,0.310507,0.133805,0.274635,0.058423,0.112834,0.289662,0.044849,0.610855,0.131152,0.085678,0.000604,0.007711
0.111871,0.152537,0.158122,0.051013,0.075057,0.072508,0.093717,0.169716,0.213276,0.4024,0.224186,0.186025,0.150789,0.058731,0.003336,0.050902,0.316034,0.01474,0.310828,0.141659,0.257506,0.056934,0.130546,0.297969,0.058879,0.55283,0.128145,0.082528,0.000514,0.015585
0.182817,0.191124,0.147576,0.081472,0.075386,0.110186,0.131285,0.179638,0.200564,0.351346,0.192291,0.211017,0.167562,0.073915,0.005102,0.11051,0.317944,0.014702,0.277261,0.171237,0.232007,0.062593,0.15775,0.309145,0.076022,0.521772,0.129603,0.076962,0.000864,0.035007
0.22065,0.223405,0.13809,0.103173,0.06803,0.141802,0.152352,0.180822,0.17655,0.331322,0.163343,0.254533,0.189693,0.088358,0.008162,0.178453,0.348686,0.013974,0.231915,0.186361,0.190791,0.05649,0.158816,0.308039,0.091622,0.517709,0.133001,0.079726,0.001523,0.059631
0.242527,0.219016,0.138843,0.125794,0.057611,0.162996,0.156621,0.180907,0.14402,0.325948,0.132186,0.283044,0.205959,0.100102,0.01222,0.222181,0.367348,0.013204,0.175606,0.189594,0.143197,0.044799,0.144365,0.311837,0.106795,0.526848,0.137232,0.089516,0.004085,0.088311
0.247418,0.203736,0.154228,0.154136,0.05129,0.176121,0.15191,0.17906,0.115285,0.317694,0.108689,0.297462,0.216957,0.107192,0.014866,0.219725,0.400828,0.012797,0.125461,0.190906,0.102731,0.035261,0.128561,0.324504,0.121108,0.530195,0.144089,0.114798,0.007762,0.115995
0.234467,0.185678,0.178639,0.177168,0.048175,0.175614,0.144887,0.168525,0.097936,0.321722,0.100362,0.304059,0.227289,0.108472,0.015695,0.180865,0.429627,0.012801,0.090518,0.183376,0.07458,0.025555,0.117538,0.360433,0.132136,0.525854,0.153165,0.118822,0.007454,0.12588
0.191298,0.170662,0.200651,0.208861,0.044593,0.167086,0.134137,0.146843,0.090519,0.343697,0.112626,0.302413,0.231917,0.110276,0.015394,0.141799,0.457269,0.013841,0.069795,0.176447,0.058688,0.017487,0.120126,0.364627,0.142878,0.56016,0.163155,0.107201,0.005587,0.110263
0.151729,0.160711,0.220939,0.22339,0.037725,0.164145,0.124291,0.12532,0.087968,0.367735,0.146461,0.300459,0.227635,0.111802,0.012756,0.112184,0.482056,0.016548,0.057914,0.175473,0.048346,0.011486,0.125805,0.341328,0.150903,0.588777,0.170565,0.102802,0.003386,0.099289
0.128003,0.163971,0.232846,0.226843,0.03139,0.16459,0.119263,0.106491,0.092869,0.388457,0.202926,0.298164,0.226686,0.106399,0.009533,0.099295,0.492781,0.020572,0.049848,0.182657,0.041328,0.007217,0.120262,0.327692,0.1517,0.565716,0.172373,0.098472,0.001244,0.095895
0.117697,0.157976,0.23097,0.237973,0.025465,0.170997,0.110949,0.090965,0.101511,0.397556,0.287827,0.287296,0.218189,0.102992,0.007639,0.09364,0.491299,0.024735,0.047584,0.171003,0.037686,0.005049,0.10033,0.34887,0.15166,0.549695,0.168477,0.108479,0.000224,0.103829
0.116424,0.151062,0.218147,0.195495,0.02112,0.173409,0.098091,0.07971,0.110062,0.405349,0.369046,0.277358,0.209769,0.106867,0.006913,0.091649,0.481593,0.027827,0.046765,0.153441,0.034554,0.00374,0.08023,0.34254,0.148949,0.552462,0.160282,0.113137,3.2e-05,0.119289
0.113792,0.132742,0.192091,0.173683,0.019987,0.173245,0.085323,0.072895,0.119271,0.421759,0.446379,0.275085,0.205375,0.115832,0.00675,0.09337,0.482645,0.030777,0.047526,0.13807,0.032651,0.002034,0.059939,0.318517,0.145852,0.53487,0.148136,0.126352,1e-05,0.121406
0.107334,0.111578,0.156879,0.186808,0.020728,0.163012,0.07409,0.072925,0.131249,0.442716,0.48597,0.263579,0.207464,0.125887,0.006834,0.092615,0.476255,0.034471,0.049419,0.110744,0.033018,0.000749,0.044434,0.312072,0.140638,0.540058,0.119253,0.145195,6e-06,0.118216
0.095066,0.101296,0.125711,0.180429,0.01876,0.155035,0.063675,0.08191,0.144889,0.453689,0.51722,0.23729,0.211907,0.136211,0.008418,0.088432,0.465804,0.037055,0.050156,0.0885,0.036404,0.000435,0.030273,0.294721,0.133604,0.535914,0.093827,0.155208,5e-06,0.097518
0.079624,0.101963,0.103069,0.175043,0.014181,0.152886,0.056559,0.097918,0.156973,0.444138,0.519255,0.214397,0.221373,0.152088,0.011811,0.078669,0.456339,0.038249,0.049286,0.074222,0.042135,0.000405,0.020776,0.289192,0.126526,0.532859,0.080115,0.177315,1e-06,0.074558
0.07398,0.110202,0.087222,0.189139,0.010075,0.151481,0.052159,0.111452,0.180302,0.43079,0.477986,0.194847,0.239433,0.17367,0.015361,0.069091,0.433052,0.037562,0.047419,0.068135,0.051133,0.00041,0.01895,0.285891,0.124532,0.541301,0.071426,0.199878,0.0,0.061426
0.074937,0.120008,0.076183,0.187622,0.005377,0.143525,0.048466,0.123028,0.212849,0.429005,0.438326,0.193904,0.268165,0.18732,0.01868,0.061132,0.420888,0.036634,0.048652,0.08664,0.066392,0.000477,0.023629,0.288643,0.121661,0.538316,0.062851,0.199036,0.0,0.053606
0.062139,0.121701,0.055207,0.152919,0.001001,0.133696,0.046349,0.136821,0.244222,0.43335,0.440202,0.209827,0.297924,0.194502,0.020742,0.053475,0.424955,0.034285,0.053211,0.115884,0.085412,0.000118,0.031991,0.293992,0.119729,0.527891,0.036897,0.193022,0.0,0.055526
0.049644,0.113236,0.040147,0.11051,3.6e-05,0.123256,0.038566,0.149066,0.265794,0.423451,0.491872,0.221202,0.327615,0.201923,0.015845,0.049751,0.442645,0.024628,0.054628,0.090412,0.106058,3.2e-05,0.037043,0.303825,0.110649,0.496707,0.016872,0.182929,0.0,0.063096
0.041098,0.094422,0.026051,0.074003,4e-06,0.106608,0.025455,0.148357,0.292439,0.381186,0.508918,0.236168,0.343411,0.201151,0.009752,0.045963,0.465593,0.019218,0.044506,0.057352,0.120025,0.000366,0.033482,0.312555,0.089658,0.461749,0.0126,0.168977,0.0,0.055705
0.035355,0.093493,0.01796,0.049526,2e-06,0.101016,0.017131,0.13482,0.320373,0.398824,0.498702,0.244229,0.34861,0.191014,0.009149,0.041659,0.517898,0.019732,0.035279,0.049269,0.127046,5.7e-05,0.039078,0.31973,0.07577,0.501151,0.011351,0.136399,0.0,0.045658
0.031542,0.111594,0.016592,0.029186,0.000181,0.093939,0.014265,0.117818,0.356117,0.441374,0.480577,0.257717,0.361387,0.195207,0.017205,0.038774,0.572032,0.02416,0.038872,0.066456,0.146355,1.2e-05,0.048647,0.326243,0.069724,0.585647,0.01112,0.112313,5e-06,0.032218
0.025911,0.133202,0.019355,0.0213,0.003813,0.079799,0.014389,0.108298,0.386588,0.459681,0.464558,0.269871,0.382762,0.204846,0.0285,0.035063,0.616875,0.030175,0.056914,0.092223,0.183319,2e-06,0.057455,0.329508,0.070402,0.639138,0.010333,0.102335,0.000197,0.018263
0.022795,0.154225,0.028046,0.021405,0.014023,0.065982,0.016979,0.111771,0.396269,0.458792,0.458703,0.271278,0.406202,0.208872,0.034804,0.031525,0.6413,0.034995,0.073573,0.101053,0.210135,1e-06,0.069373,0.333948,0.083154,0.66196,0.011731,0.10471,0.000538,0.009023
0.034463,0.197482,0.040473,0.03193,0.022064,0.067229,0.025949,0.136755,0.389892,0.428467,0.454185,0.295791,0.443018,0.215335,0.038372,0.034,0.660209,0.039611,0.081669,0.102978,0.213265,0.0,0.09428,0.342011,0.110711,0.643027,0.019628,0.099897,0.000989,0.005351
0.061108,0.247205,0.047095,0.052565,0.024087,0.077019,0.042545,0.167232,0.385095,0.373466,0.425162,0.349006,0.481874,0.229745,0.037901,0.049313,0.686537,0.045642,0.081354,0.144935,0.218266,0.0,0.134635,0.363888,0.131559,0.555401,0.031295,0.094047,0.000634,0.008683
0.079974,0.288482,0.050467,0.074989,0.025398,0.075314,0.060761,0.188794,0.365827,0.346916,0.403646,0.39136,0.511505,0.242101,0.03699,0.06733,0.653602,0.046062,0.08198,0.211671,0.223071,2e-06,0.174341,0.36185,0.132427,0.524403,0.046476,0.090097,0.000359,0.013412
0.087936,0.322626,0.050419,0.093344,0.026441,0.067266,0.077985,0.204936,0.352389,0.34112,0.393008,0.398675,0.542534,0.246121,0.033569,0.080816,0.635981,0.043791,0.079751,0.231123,0.219076,5e-06,0.205682,0.372789,0.123066,0.539597,0.060112,0.09177,6.1e-05,0.016571
0.073298,0.358364,0.04684,0.102201,0.028385,0.057358,0.093245,0.215196,0.331977,0.339417,0.389099,0.386118,0.556167,0.243718,0.028977,0.079179,0.601599,0.041434,0.076429,0.23393,0.210295,3e-06,0.231508,0.39222,0.110724,0.509138,0.067794,0.096671,1e-05,0.015158
0.051706,0.391874,0.040239,0.095136,0.031189,0.046953,0.1044,0.223192,0.306118,0.348285,0.398304,0.372706,0.564766,0.23531,0.028352,0.068486,0.525904,0.041578,0.080212,0.243564,0.204833,1e-06,0.254306,0.41357,0.101425,0.455677,0.066312,0.103814,2.3e-05,0.010465
0.031636,0.411553,0.033096,0.088174,0.032409,0.036186,0.112344,0.221784,0.287087,0.360241,0.390558,0.368171,0.573946,0.226943,0.032067,0.052696,0.458731,0.045413,0.092391,0.250033,0.217373,2e-06,0.276393,0.425948,0.093868,0.435706,0.058035,0.106545,0.000348,0.004409
0.015426,0.415481,0.024535,0.1121,0.025234,0.024307,0.119161,0.218893,0.276302,0.378451,0.380137,0.371304,0.581688,0.219744,0.039695,0.033211,0.412878,0.055064,0.108713,0.255762,0.243645,1.4e-05,0.292119,0.432507,0.084218,0.427186,0.044907,0.106372,0.003446,0.000257
0.00885,0.412045,0.016582,0.156486,0.014279,0.015474,0.124004,0.231719,0.275063,0.397253,0.36545,0.38147,0.594809,0.212334,0.049795,0.01648,0.389635,0.068059,0.132933,0.25333,0.268788,0.000468,0.304928,0.449602,0.067772,0.43741,0.033737,0.110619,0.007726,3e-06
0.011103,0.40176,0.013386,0.182885,0.006713,0.012253,0.133123,0.24166,0.289475,0.397499,0.336357,0.39588,0.575212,0.205251,0.060031,0.009219,0.401836,0.079478,0.147699,0.256182,0.291801,0.00273,0.308549,0.454202,0.046064,0.43095,0.03062,0.12135,0.010744,6e-06
0.015156,0.409688,0.015664,0.197424,0.004069,0.013748,0.141786,0.250934,0.302151,0.386666,0.308843,0.395292,0.555653,0.201744,0.072013,0.006724,0.430611,0.087956,0.16599,0.264091,0.314733,0.010449,0.304596,0.456189,0.033562,0.420088,0.033008,0.141557,0.012528,8.1e-05
0.0154,0.423762,0.021909,0.222731,0.002747,0.017872,0.150972,0.265156,0.308388,0.367175,0.287487,0.409819,0.539764,0.201878,0.083448,0.005887,0.441718,0.099206,0.17894,0.286448,0.35089,0.021425,0.318828,0.452718,0.032174,0.404455,0.041851,0.163666,0.013978,0.000186
0.011806,0.442394,0.033123,0.25784,0.002572,0.021723,0.162764,0.280157,0.321671,0.349828,0.273468,0.419522,0.537396,0.21022,0.099578,0.005532,0.430305,0.115861,0.196983,0.339235,0.378996,0.029603,0.317802,0.437649,0.035785,0.394207,0.061488,0.201122,0.017077,0.000257
0.00638,0.449592,0.051277,0.306848,0.000854,0.026498,0.174616,0.281565,0.341217,0.348668,0.283831,0.408728,0.524358,0.228141,0.118317,0.005058,0.435233,0.127836,0.213977,0.376395,0.400725,0.028205,0.326413,0.418186,0.0428,0.379775,0.082893,0.247457,0.022468,8.4e-05
0.004184,0.460052,0.070363,0.332839,0.000309,0.034197,0.187178,0.290289,0.359701,0.346413,0.287628,0.386613,0.518586,0.247686,0.139416,0.004231,0.438267,0.132396,0.2212,0.370093,0.414908,0.030685,0.335036,0.40001,0.052685,0.355447,0.098102,0.267296,0.036147,1.7e-05
0.003084,0.496825,0.084888,0.346837,0.000269,0.045766,0.19949,0.315069,0.384118,0.332707,0.304799,0.394517,0.516973,0.261773,0.159738,0.003348,0.445237,0.132438,0.217164,0.342926,0.41352,0.035973,0.335949,0.393024,0.064552,0.342761,0.110927,0.2645,0.054557,0.0
0.002318,0.498015,0.099692,0.369962,0.000128,0.06106,0.210924,0.3282,0.417406,0.318011,0.375763,0.384855,0.509135,0.263421,0.172886,0.002927,0.415296,0.13336,0.213072,0.333378,0.411586,0.038803,0.344054,0.375555,0.076934,0.348077,0.120909,0.251918,0.069497,0.0
0.00286,0.494633,0.115489,0.370101,3e-06,0.073465,0.221146,0.341821,0.453633,0.308239,0.435918,0.383573,0.500253,0.259647,0.148367,0.001921,0.341007,0.125674,0.218075,0.359743,0.409467,0.031514,0.348139,0.356595,0.084187,0.367138,0.115558,0.236946,0.082175,0.0
0.005088,0.481991,0.122415,0.338113,0.0,0.069981,0.215338,0.355945,0.483741,0.285055,0.463322,0.365583,0.500117,0.261287,0.101519,0.002158,0.285319,0.116226,0.198929,0.357784,0.393076,0.029766,0.354688,0.342064,0.079133,0.365566,0.09984,0.221496,0.044536,0.0
0.007963,0.492331,0.137178,0.293968,0.0,0.063461,0.19753,0.363659,0.513079,0.215385,0.448263,0.319597,0.499914,0.263752,0.089789,0.003275,0.286743,0.150483,0.178006,0.328965,0.363305,0.030528,0.344235,0.326563,0.077051,0.293338,0.095667,0.187388,0.028979,0.0
0.009768,0.483498,0.16507,0.27787,0.0,0.079208,0.182635,0.367389,0.551982,0.172851,0.41352,0.285454,0.491585,0.268363,0.094697,0.003901,0.30905,0.170711,0.162606,0.31437,0.348357,0.028426,0.359391,0.313902,0.081886,0.230135,0.100265,0.160861,0.027403,1e-06
0.014339,0.485832,0.192462,0.265884,0.0,0.105878,0.17678,0.352479,0.598611,0.169219,0.396456,0.292692,0.476429,0.285547,0.103477,0.004549,0.327621,0.184961,0.162915,0.243575,0.348524,0.027448,0.378451,0.322594,0.090282,0.200024,0.104431,0.140847,0.020162,7.9e-05
0.022985,0.504589,0.207265,0.2745,3e-06,0.123579,0.168936,0.339767,0.624258,0.165646,0.382666,0.295175,0.472398,0.311817,0.115894,0.006563,0.340852,0.2013,0.173778,0.245992,0.341246,0.026866,0.389999,0.316487,0.095695,0.25008,0.105986,0.131716,0.013068,0.000834
0.03562,0.478791,0.218004,0.291698,2e-06,0.130792,0.179582,0.329971,0.626759,0.158546,0.340525,0.271584,0.467684,0.333023,0.124141,0.01025,0.337325,0.213897,0.203816,0.308247,0.331336,0.020934,0.394861,0.3134,0.109202,0.290671,0.1162,0.137898,0.00896,0.002997
0.066123,0.500988,0.261411,0.311324,1.4e-05,0.180652,0.217621,0.335221,0.595662,0.151093,0.28662,0.265839,0.463288,0.369953,0.140252,0.019571,0.365724,0.196988,0.232644,0.359779,0.305818,0.019767,0.429233,0.307246,0.149468,0.261697,0.173011,0.143863,0.012795,0.00829
0.116285,0.532515,0.317684,0.306251,0.000243,0.241327,0.259237,0.367843,0.55008,0.152429,0.225225,0.294785,0.447143,0.420023,0.174741,0.038678,0.403637,0.208932,0.235512,0.34609,0.287144,0.021637,0.443758,0.307456,0.189166,0.269265,0.23612,0.146524,0.031657,0.022625
0.15976,0.527288,0.347328,0.259584,0.000926,0.269739,0.269136,0.394673,0.497986,0.158926,0.164509,0.322061,0.438351,0.462932,0.192627,0.065172,0.435122,0.228794,0.219643,0.350978,0.281056,0.015042,0.461655,0.311392,0.214838,0.352189,0.277386,0.155974,0.06402,0.04235
0.189634,0.506734,0.359276,0.234718,0.002202,0.259593,0.276564,0.400573,0.424142,0.159214,0.12111,0.321087,0.411665,0.49192,0.197693,0.10079,0.490469,0.240131,0.203137,0.416005,0.268972,0.002819,0.461398,0.314437,0.229319,0.422899,0.290403,0.151822,0.084516,0.061308
0.208197,0.456664,0.400083,0.208645,0.003909,0.238389,0.281619,0.395627,0.351603,0.156266,0.097167,0.321553,0.390924,0.518888,0.200768,0.141984,0.543773,0.246604,0.189198,0.423077,0.249126,0.000692,0.459262,0.302902,0.245208,0.446425,0.284364,0.155356,0.096622,0.074752
0.210684,0.416712,0.419309,0.173447,0.006287,0.236467,0.288795,0.374968,0.289105,0.162054,0.083687,0.322401,0.403834,0.526102,0.209198,0.167475,0.574403,0.251454,0.179711,0.376857,0.231201,0.000531,0.452353,0.284786,0.25758,0.44387,0.269173,0.156299,0.081435,0.08677
0.196519,0.437452,0.438316,0.139994,0.009205,0.245063,0.299194,0.347328,0.233169,0.174339,0.075273,0.325809,0.426831,0.540662,0.210459,0.160818,0.595937,0.248471,0.174921,0.377914,0.218113,0.000447,0.44675,0.278958,0.263679,0.438476,0.245843,0.159885,0.074257,0.098249
0.197166,0.450013,0.444342,0.132877,0.013301,0.248839,0.297187,0.324814,0.182145,0.193268,0.080042,0.319145,0.451315,0.564904,0.201447,0.150684,0.624915,0.237482,0.166914,0.383389,0.198315,0.000357,0.423816,0.277321,0.270563,0.43992,0.22695,0.168053,0.078295,0.112491
0.212014,0.452482,0.435112,0.135513,0.016167,0.272359,0.299914,0.322267,0.143638,0.21584,0.087049,0.31057,0.474928,0.600393,0.184048,0.157331,0.676676,0.242265,0.163489,0.349589,0.192172,0.00029,0.387042,0.268983,0.26755,0.441309,0.212015,0.151961,0.07408,0.116368
0.235714,0.460953,0.441665,0.134612,0.019215,0.286708,0.304482,0.323814,0.115703,0.236095,0.098595,0.312996,0.501806,0.635371,0.169318,0.162393,0.720964,0.237656,0.171477,0.312507,0.198515,0.000245,0.391403,0.255198,0.272696,0.439154,0.197416,0.156513,0.055219,0.126706
0.256308,0.452274,0.449713,0.135544,0.018038,0.282242,0.304652,0.337953,0.099597,0.24908,0.104167,0.315982,0.527347,0.667968,0.148806,0.17058,0.775671,0.233419,0.175999,0.313713,0.201622,0.000237,0.391571,0.242541,0.289242,0.43318,0.177744,0.168438,0.047244,0.13547
0.248057,0.438769,0.44232,0.122034,0.014779,0.27681,0.309203,0.338333,0.093309,0.256556,0.10207,0.316296,0.543491,0.69859,0.123835,0.179956,0.801474,0.236976,0.174398,0.340209,0.205996,0.000226,0.405677,0.234775,0.293056,0.419523,0.157954,0.146428,0.043975,0.146946
0.223797,0.416327,0.428348,0.110397,0.01323,0.29388,0.303964,0.322142,0.09721,0.259698,0.1205,0.322845,0.57828,0.728893,0.100261,0.184943,0.801983,0.245912,0.179501,0.322266,0.207496,0.002325,0.403763,0.232699,0.30186,0.4093,0.148086,0.142324,0.044544,0.155108
0.197644,0.402714,0.398597,0.088389,0.020197,0.315051,0.299958,0.317368,0.107043,0.261076,0.133777,0.330727,0.597953,0.751009,0.098783,0.182891,0.750268,0.247956,0.184797,0.299589,0.205565,0.012085,0.395067,0.228181,0.314509,0.409604,0.140648,0.135639,0.047943,0.1627
0.179435,0.422349,0.371732,0.06586,0.053144,0.342641,0.294955,0.327072,0.119682,0.258753,0.148282,0.343137,0.624582,0.765483,0.105932,0.184979,0.677025,0.24292,0.179913,0.26627,0.205712,0.022515,0.389894,0.217652,0.317288,0.404345,0.126533,0.130575,0.046649,0.172332
0.179403,0.437627,0.365579,0.062579,0.112026,0.358019,0.286012,0.328148,0.129818,0.25576,0.171637,0.349531,0.65341,0.774641,0.114591,0.208093,0.596117,0.236053,0.186098,0.268055,0.208067,0.03535,0.398371,0.237328,0.319796,0.397412,0.106763,0.134943,0.047288,0.187361
0.191595,0.447326,0.343593,0.070671,0.176976,0.364585,0.285342,0.334396,0.132808,0.253813,0.209901,0.363643,0.680047,0.78829,0.121358,0.237742,0.524046,0.223523,0.196924,0.303508,0.221555,0.049339,0.404275,0.261213,0.320381,0.388624,0.07607,0.144357,0.045976,0.189892
0.208799,0.453669,0.276425,0.081759,0.244307,0.353692,0.29101,0.353165,0.144236,0.252533,0.259592,0.375384,0.6919,0.821841,0.10615,0.270393,0.500743,0.198976,0.229729,0.325056,0.24741,0.033111,0.400241,0.288801,0.322817,0.368824,0.03577,0.145809,0.033329,0.217282
0.275571,0.446515,0.266237,0.07605,0.287395,0.30904,0.287781,0.367792,0.161806,0.241921,0.286858,0.353124,0.685059,0.853468,0.073547,0.323367,0.492589,0.186238,0.228172,0.306566,0.256344,0.007153,0.407318,0.300663,0.32588,0.334617,0.03066,0.156366,0.017257,0.276784
0.317116,0.41148,0.219379,0.047939,0.281389,0.289929,0.277146,0.34828,0.188378,0.202838,0.299893,0.300595,0.659667,0.857161,0.044815,0.328502,0.516384,0.202877,0.224952,0.317584,0.262011,0.003206,0.386437,0.31126,0.320304,0.247516,0.028133,0.16857,0.007211,0.316894
0.337196,0.378066,0.185255,0.02134,0.249044,0.279881,0.276919,0.346069,0.211382,0.166263,0.297192,0.250031,0.62518,0.846464,0.01988,0.3438,0.561596,0.180277,0.207322,0.263167,0.268551,0.000564,0.361234,0.31415,0.334971,0.214367,0.027368,0.172816,2.4e-05,0.323558
0.320032,0.37607,0.163691,0.014923,0.221648,0.277199,0.273619,0.36301,0.233769,0.170758,0.268835,0.247102,0.611511,0.833461,0.009018,0.357146,0.623534,0.156463,0.195213,0.215689,0.260193,0.000102,0.346441,0.30071,0.348678,0.329555,0.02881,0.162935,0.0,0.292001
0.264815,0.389307,0.149774,0.011932,0.212146,0.257481,0.283131,0.379191,0.255997,0.195869,0.235119,0.253773,0.598953,0.820648,0.006402,0.344847,0.680984,0.140076,0.201091,0.229161,0.245343,6.9e-05,0.354592,0.303457,0.358286,0.362149,0.029475,0.169858,0.0,0.24656
0.191271,0.41435,0.139201,0.011617,0.215224,0.25167,0.29832,0.391099,0.2755,0.212246,0.231126,0.255842,0.614721,0.794485,0.006772,0.288432,0.721186,0.129928,0.235405,0.29459,0.234206,3.7e-05,0.382433,0.30268,0.388373,0.374369,0.033593,0.169193,0.0,0.182608
0.178871,0.459188,0.143863,0.016738,0.25015,0.282607,0.326948,0.391272,0.28845,0.205277,0.245383,0.286313,0.615853,0.731043,0.011043,0.23658,0.744957,0.119359,0.246126,0.320026,0.212002,5.9e-05,0.436126,0.32857,0.408461,0.358826,0.046645,0.167138,0.0,0.149927
0.190603,0.507108,0.129645,0.026367,0.26774,0.301739,0.356823,0.405559,0.276423,0.210421,0.238509,0.347707,0.614728,0.690455,0.01828,0.239884,0.727345,0.119344,0.252215,0.361823,0.21086,0.000141,0.477235,0.357637,0.401063,0.319582,0.059175,0.167845,4e-06,0.125483
